Ticker,Company,Sector,Industry,Country,Market Cap,P/E,Forward P/E,PEG,P/S,P/B,P/Cash,P/Free Cash Flow,Dividend Yield,Payout Ratio,EPS (ttm),EPS growth this year,EPS growth next year,EPS growth past 5 years,EPS growth next 5 years,Sales growth past 5 years,EPS growth quarter over quarter,Sales growth quarter over quarter,Shares Outstanding,Shares Float,Insider Ownership,Insider Transactions,Institutional Ownership,Institutional Transactions,Float Short,Short Ratio,Return on Assets,Return on Equity,Return on Investment,Current Ratio,Quick Ratio,LT Debt/Equity,Total Debt/Equity,Gross Margin,Operating Margin,Profit Margin,Beta,50-Day Simple Moving Average,200-Day Simple Moving Average,Average Volume,Relative Volume,Price,50 sma price,200 sma price,goldencross,EPS,Forward EPS,Earnings Growth,Sales Per Share,Qtr Book Value Per Share,Qtr Cash Per Share,dividend
HIFS,Hingham Institution for Savings,Financial,Banks - Regional,USA,395.14,10.39,6.64,2.5688461538461556,3.65,1.59,10.48,6.57,0.0097,0.087,17.85,0.16699999999999998,0.0,0.172,0.09055469613259662,0.138,-0.778,0.07200000000000001,2.13,1.5,0.016,0.04401830065359476,0.35,-0.004,0.015600000000000001,8.0,0.015,0.162,0.245,2.983999999999999,3.409900990099009,0.0,0.0,0.6410530973451327,0.603,0.36,0.92,-0.0073,0.0496,0.0029300000000000003,1.15,185.51,186.87418152513345,176.74352134146338,buy,17.854667949951875,27.938253012048193,72.21530169186998,50.824657534246576,116.67295597484275,28.235920852359207,1.799447
ACAM,Acamar Partners Acquisition Corp.,Industrials,Conglomerates,USA,394.96,186.91,18.92,11.34448087431694,0.28,1.04,658.26,2.67,0.02811775147928993,0.0,0.06,0.022000000000000002,3.0,0.06804150943396224,0.11337802547770695,0.05,-0.845,-0.187,30.56,30.56,0.09547586956521738,-0.0038701754385964565,0.87,-0.0021,0.0019,0.38,0.006999999999999999,0.006999999999999999,-0.023125,3.9,3.9,0.0,0.0,0.33253318077803223,0.005245823389021455,-0.02546394230769232,1.3652997601918462,0.0046,0.020499999999999997,0.15666,0.09,10.28,10.232928528767669,10.073493385595295,buy,0.05499973249157348,0.5433403805496828,0.9061675112232904,36.71428571428571,9.884615384615383,3.850187265917603,0.28905048520710047
AFB,AllianceBernstein National Municipal Income Fund,Financial,Closed-End Fund - Debt,USA,394.38,7.77,6.64,2.5688461538461556,15.29,0.99,1.02,6.57,0.0466,0.0,-0.35,0.14300000000000002,0.0,-0.0184,0.09055469613259662,0.052000000000000005,-0.153,-0.03,28.74,38.671118210862616,0.07030573979591835,0.04401830065359476,0.4012,0.06980221465076664,0.026049919743178156,0.32,6.44599303135732e-05,0.0632020905923345,0.1671678832116788,2.983999999999999,3.409900990099009,0.9454778156996573,1.6714334470989742,0.6410530973451327,0.5127476280834916,0.1506477272727273,1.0194616977225668,-0.0027,0.0184,0.049229999999999996,1.51,13.72,13.757144289581872,13.47211311861744,buy,1.765765765765766,2.0662650602409642,5.340919299296298,0.8973185088293003,13.85858585858586,2.0882800608828007,0.639352
BBDC,"Barings BDC, Inc.",Financial,Credit Services,USA,383.87,7.77,9.52,2.5688461538461556,5.29,0.8,20.75,4.2,0.0781,0.0,-0.84,1.506,0.45030000000000003,0.04,0.05,-0.063,5.229,-0.179,47.98,47.75,0.001,0.04401830065359476,0.794,-0.0083,0.005699999999999999,2.61,-0.036000000000000004,-0.081,0.024,2.983999999999999,3.409900990099009,1.16,1.16,0.47700000000000004,0.391,-0.579,0.61,0.0182,-0.015,0.10463,1.08,8.19,8.043606364172067,8.31472081218274,sell,1.054054054054054,0.8602941176470588,3.1882018266207495,1.54820415879017,10.237499999999999,1.9499999999999997,0.639639
KCAC,Kensington Capital Acquisition Corp.,Financial,Shell Companies,USA,382.95,7.77,6.64,2.5688461538461556,1.38,0.87,1.02,6.57,0.059538709677419345,0.0,-0.17,0.14300000000000002,0.0,0.12528081936685279,0.09055469613259662,0.052000000000000005,-0.153,0.0,23.0,38.671118210862616,0.07030573979591835,0.04401830065359476,0.40614899635036406,0.06980221465076664,0.026049919743178156,0.11,6.44599303135732e-05,0.0632020905923345,0.1671678832116788,2.983999999999999,3.409900990099009,0.9454778156996573,1.6714334470989742,0.6410530973451327,0.5127476280834916,0.1506477272727273,1.0194616977225668,0.1233,0.1233,5.80097,0.1,16.65,14.822398290750467,14.822398290750467,neutral,2.142857142857143,2.5075301204819276,6.481509207965259,12.065217391304348,19.137931034482758,2.5342465753424652,0.991319516129032
SOAC,Sustainable Opportunities Acquisition Corp.,Financial,Shell Companies,USA,381.73,7.77,6.64,2.5688461538461556,1.38,1.31,173.51,6.57,0.059538709677419345,0.0,-0.17,0.14300000000000002,0.0,0.12528081936685279,0.09055469613259662,0.052000000000000005,-0.153,0.0,37.5,22.5,0.07030573979591835,0.04401830065359476,0.159,4.0389,0.0022,0.2,6.44599303135732e-05,0.0632020905923345,0.1671678832116788,9.9,9.9,0.0,0.0,0.6410530973451327,0.5127476280834916,0.1506477272727273,1.0194616977225668,0.018000000000000002,0.019799999999999998,0.25026,0.53,10.2,10.019646365422396,10.001961168856637,buy,1.3127413127413128,1.536144578313253,3.9706542895643033,7.391304347826087,7.786259541984732,1.552511415525114,0.6072948387096773
PMX,PIMCO Municipal Income Fund III,Financial,Closed-End Fund - Debt,USA,377.71,38.94,6.64,2.5688461538461556,13.08,1.05,1.02,6.57,0.0482,0.0,0.29,0.14300000000000002,0.0,0.12528081936685279,0.09055469613259662,0.052000000000000005,-0.153,-0.146,33.1,38.671118210862616,0.07030573979591835,0.04401830065359476,0.11359999999999999,0.06980221465076664,0.026049919743178156,0.13,6.44599303135732e-05,0.0632020905923345,0.1671678832116788,2.983999999999999,3.409900990099009,0.9454778156996573,1.6714334470989742,0.6410530973451327,0.5127476280834916,0.1506477272727273,1.0194616977225668,-0.0128,-0.0079,0.06262,0.82,11.41,11.557941653160455,11.500856768470921,buy,0.29301489470980996,1.7183734939759037,4.4416828866596765,0.8723241590214067,10.866666666666667,1.7366818873668188,0.549962
BYM,BlackRock Municipal Income Quality Trust,Financial,Closed-End Fund - Debt,USA,377.35,6.98,6.64,2.5688461538461556,14.55,0.89,1.02,6.57,0.0406,0.0,2.05,0.14300000000000002,0.0,0.12528081936685279,0.09055469613259662,0.052000000000000005,1.518,-0.011000000000000001,26.41,38.671118210862616,0.07030573979591835,0.04401830065359476,0.30829999999999996,0.06980221465076664,0.026049919743178156,0.24,6.44599303135732e-05,0.0632020905923345,0.1671678832116788,2.983999999999999,3.409900990099009,0.9454778156996573,1.6714334470989742,0.6410530973451327,0.5127476280834916,0.1506477272727273,1.0194616977225668,0.0001,0.0286,0.03516,0.93,14.29,14.288571142885711,13.892669648065331,buy,2.0472779369627503,2.1521084337349397,5.562808803713127,0.9821305841924397,16.0561797752809,2.1750380517503802,0.580174
KLDO,"Kaleido Biosciences, Inc.",Healthcare,Biotechnology,USA,369.63,3.28,18.29,37.12883333333331,1232.11,6.52,5.21,17.03,0.018787500000000002,0.0,-2.62,-0.599,-0.081,0.07984864864864864,0.17093309859154923,0.052000000000000005,0.285,0.0,31.88,14.03,0.001,0.03493337515683809,0.8109999999999999,0.17559999999999998,0.17059999999999997,9.19,-0.977,-1.6,-0.37016911764705906,6.7,6.7,0.4,0.4,0.5297944862155385,-0.15852000000000005,-0.1719638989169675,1.3448516579406622,0.5086999999999999,0.5772999999999999,0.26035,2.03,10.49,6.9530058991184465,6.650605465035187,buy,3.198170731707317,0.5735374521596501,0.282529750014589,0.008513850224411782,1.6088957055214725,0.6159718144450969,0.19708087500000002
EDD,"Morgan Stanley Emerging Markets Domestic Debt Fund, Inc.",Financial,Closed-End Fund - Debt,USA,369.45,7.77,6.64,2.5688461538461556,1.38,0.87,1.02,6.57,0.0787,0.0,-0.17,0.14300000000000002,0.0,0.12528081936685279,0.09055469613259662,0.052000000000000005,-0.153,0.0,66.09,38.671118210862616,0.07030573979591835,0.04401830065359476,0.28,0.06980221465076664,0.026049919743178156,0.31,6.44599303135732e-05,0.0632020905923345,0.1671678832116788,2.983999999999999,3.409900990099009,0.9454778156996573,1.6714334470989742,0.6410530973451327,0.5127476280834916,0.1506477272727273,1.0194616977225668,-0.0345,-0.0599,0.18186000000000002,0.74,5.59,5.789746245468669,5.946175938729922,sell,0.7194337194337195,0.8418674698795181,2.1760742626141623,4.050724637681159,6.425287356321839,0.8508371385083713,0.439933
PUYI,Puyi Inc.,Financial,Asset Management,China,367.62,7.77,6.64,2.5688461538461556,1.38,0.87,1.02,6.57,0.059538709677419345,0.0,-0.17,0.14300000000000002,0.0,0.12528081936685279,0.09055469613259662,0.052000000000000005,-0.153,-0.498,60.31,7.49,0.07030573979591835,0.04401830065359476,0.0006,0.06980221465076664,0.0069,22.69,6.44599303135732e-05,0.0632020905923345,0.1671678832116788,2.983999999999999,3.409900990099009,0.9454778156996573,1.6714334470989742,0.6410530973451327,0.5127476280834916,0.1506477272727273,1.0194616977225668,-0.0213,0.025,0.00228,1.49,6.09,6.222540104219883,5.941463414634146,buy,0.7837837837837838,0.9171686746987951,2.3707141787692754,4.41304347826087,7.0,0.9269406392694063,0.3625907419354838
QH,Quhuo Limited,Technology,Software - Application,China,366.91,18.71,9.04,19.854496124031005,1.22,1.67,13.69,15.79,0.028549122807017543,0.0,-0.03,0.7240000000000001,0.8,0.012297142857142866,0.16043588850174229,0.16899999999999998,0.77,0.578,51.46,3.11,0.09928843373493973,-0.057072506082725044,0.5447463476070524,0.09231815920398011,0.0166,0.25,-0.1091775,-0.22329749999999998,0.055,1.2,1.2,0.9822842639593905,1.1589847715736035,0.079,-0.006,-0.006,1.2224999999999997,-0.1075,-0.1539,0.20419,0.23,7.13,7.988795518207283,8.426899893629594,sell,0.3810796365579904,0.7887168141592921,0.3591126138613089,5.844262295081967,4.269461077844311,0.45155161494616847,0.20355524561403507
NEV,Nuveen Enhanced Municipal Value Fund,Financial,Asset Management,USA,365.52,7.77,6.64,2.5688461538461556,1.38,0.87,1.02,6.57,0.049800000000000004,0.0,-0.17,0.14300000000000002,0.0,0.12528081936685279,0.09055469613259662,0.052000000000000005,-0.153,0.0,24.95,38.671118210862616,0.07030573979591835,0.04401830065359476,0.1346,0.06980221465076664,0.026049919743178156,0.42,6.44599303135732e-05,0.0632020905923345,0.1671678832116788,2.983999999999999,3.409900990099009,0.9454778156996573,1.6714334470989742,0.6410530973451327,0.5127476280834916,0.1506477272727273,1.0194616977225668,-0.0245,0.016200000000000003,0.04358,1.51,14.65,15.017939518195798,14.416453454044479,buy,1.8854568854568856,2.2063253012048194,5.7029495433448085,10.615942028985508,16.839080459770116,2.2298325722983257,0.72957
ETB,Eaton Vance Tax-Managed Buy-Write Income Fund,Financial,Closed-End Fund - Equity,USA,364.8,7.77,6.64,2.5688461538461556,46.33,1.03,1.02,6.57,0.09480000000000001,0.0,-0.19,0.14300000000000002,0.0,0.12528081936685279,0.09055469613259662,0.052000000000000005,-0.153,-0.094,26.6,38.671118210862616,0.07030573979591835,0.04401830065359476,0.1634,0.06980221465076664,0.026049919743178156,0.5,6.44599303135732e-05,0.0632020905923345,0.1671678832116788,2.983999999999999,3.409900990099009,0.9454778156996573,1.6714334470989742,0.6410530973451327,0.5127476280834916,0.1506477272727273,1.0194616977225668,-0.013500000000000002,-0.0394,0.06670000000000001,0.77,13.72,13.907754688291941,14.282739954195295,sell,1.765765765765766,2.0662650602409642,5.340919299296298,0.29613641269156055,13.320388349514563,2.0882800608828007,1.3006560000000003
DSM,"BNY Mellon Strategic Municipal Bond Fund, Inc.",Financial,Closed-End Fund - Debt,USA,363.74,9.09,6.64,2.5688461538461556,13.24,0.89,1.02,6.57,0.059538709677419345,0.0,0.81,0.14300000000000002,0.0,0.12528081936685279,0.09055469613259662,0.052000000000000005,-0.153,-0.064,49.42,38.671118210862616,0.07030573979591835,0.04401830065359476,0.1393,0.06980221465076664,0.026049919743178156,0.18,6.44599303135732e-05,0.0632020905923345,0.1671678832116788,2.983999999999999,3.409900990099009,0.9454778156996573,1.6714334470989742,0.6410530973451327,0.5127476280834916,0.1506477272727273,1.0194616977225668,-0.020099999999999996,-0.0152,0.08576,1.63,7.36,7.510970507194612,7.473598700243705,buy,0.8096809680968098,1.108433734939759,2.8650995658032623,0.5558912386706949,8.269662921348315,1.1202435312024352,0.4382049032258064
SVACU,Starboard Value Acquisition Corp.,Financial,Shell Companies,USA,363.71,7.77,6.64,2.5688461538461556,1.38,0.87,3637.12,6.57,0.059538709677419345,0.0,-0.17,0.14300000000000002,0.0,0.12528081936685279,0.09055469613259662,0.052000000000000005,-0.153,0.0,36.02,28.5,0.07030573979591835,0.04401830065359476,0.40614899635036406,0.06980221465076664,0.0021,0.05,6.44599303135732e-05,0.0632020905923345,0.1671678832116788,0.1,0.1,0.9454778156996573,1.6714334470989742,0.6410530973451327,0.5127476280834916,0.1506477272727273,1.0194616977225668,-0.0029,-0.0029,1.1968699999999999,0.14,10.1,10.129375188045332,10.129375188045332,neutral,1.2998712998712998,1.5210843373493976,3.931726306333281,7.3188405797101455,11.60919540229885,1.537290715372907,0.6013409677419354
MCR,MFS Charter Income Trust,Financial,Closed-End Fund - Debt,USA,357.62,16.95,6.64,2.5688461538461556,17.09,0.94,1.02,6.57,0.08800000000000001,0.0,0.48,0.14300000000000002,0.0,0.12528081936685279,0.09055469613259662,0.052000000000000005,-0.153,-0.105,44.32,38.671118210862616,0.07030573979591835,0.04401830065359476,0.2466,0.06980221465076664,0.026049919743178156,0.34,6.44599303135732e-05,0.0632020905923345,0.1671678832116788,2.983999999999999,3.409900990099009,0.9454778156996573,1.6714334470989742,0.6410530973451327,0.5127476280834916,0.1506477272727273,1.0194616977225668,-0.0446,-0.0084,0.08166,1.05,8.07,8.446723885283651,8.138362242839854,buy,0.47610619469026555,1.2153614457831325,3.1414882467435223,0.4722059684025746,8.585106382978724,1.2283105022831051,0.7101600000000001
TEI,Templeton Emerging Markets Income Fund,Financial,Closed-End Fund - Debt,USA,357.59,7.77,6.64,2.5688461538461556,9.67,0.75,1.02,6.57,0.059538709677419345,0.0,-0.2,0.14300000000000002,0.0,0.12528081936685279,0.09055469613259662,0.052000000000000005,-0.153,-0.278,48.0,38.671118210862616,0.07030573979591835,0.04401830065359476,0.37450000000000006,0.06980221465076664,0.026049919743178156,0.19,6.44599303135732e-05,0.0632020905923345,0.1671678832116788,2.983999999999999,3.409900990099009,0.9454778156996573,1.6714334470989742,0.6410530973451327,0.5127476280834916,0.1506477272727273,1.0194616977225668,-0.0204,-0.0719,0.14546,2.06,7.45,7.605144957125357,8.027152246525159,sell,0.9588159588159589,1.121987951807229,2.9001347507111825,0.7704239917269907,9.933333333333334,1.1339421613394216,0.4435633870967741
CCAP,"Crescent Capital BDC, Inc.",Financial,Asset Management,USA,356.04,7.77,6.58,2.5688461538461556,5.26,0.87,1.02,6.57,0.1297,0.0,-0.17,0.038,0.011000000000000001,0.12528081936685279,0.09055469613259662,0.052000000000000005,5.627999999999999,0.544,28.17,28.01,0.07030573979591835,0.04401830065359476,0.0104,0.06980221465076664,0.0003,0.59,6.44599303135732e-05,0.0632020905923345,0.1671678832116788,2.983999999999999,3.409900990099009,0.9454778156996573,1.6714334470989742,0.6410530973451327,0.5127476280834916,0.1506477272727273,1.0194616977225668,0.004699999999999999,0.015,0.0156,3.1,12.64,12.580869911416345,12.453201970443352,buy,1.626769626769627,1.9209726443768997,4.920497080401255,2.403041825095057,14.528735632183908,1.9238964992389649,1.6394080000000002
BLE,BlackRock Municipal Income Trust II,Financial,Asset Management,USA,353.4,8.31,6.64,2.5688461538461556,14.21,0.97,1.02,6.57,0.048,0.0,1.81,0.14300000000000002,0.0,0.12528081936685279,0.09055469613259662,0.052000000000000005,2.3040000000000003,-0.04,23.54,38.671118210862616,0.07030573979591835,0.04401830065359476,0.0722,0.06980221465076664,0.026049919743178156,2.0,6.44599303135732e-05,0.0632020905923345,0.1671678832116788,2.983999999999999,3.409900990099009,0.9454778156996573,1.6714334470989742,0.6410530973451327,0.5127476280834916,0.1506477272727273,1.0194616977225668,-0.013999999999999999,0.026600000000000002,0.038979999999999994,0.94,15.01,15.223123732251521,14.621079290863044,buy,1.8062575210589649,2.2605421686746987,5.8430902829764895,1.056298381421534,15.474226804123711,2.2846270928462706,0.72048
STK,Columbia Seligman Premium Technology Growth Fund,Financial,Closed-End Fund - Equity,USA,350.26,7.77,6.64,2.5688461538461556,1.38,0.87,1.02,6.57,0.0839,0.0,-0.17,0.14300000000000002,0.0,0.12528081936685279,0.09055469613259662,0.052000000000000005,-0.153,0.0,15.89,38.671118210862616,0.07030573979591835,0.04401830065359476,0.1454,0.06980221465076664,0.026049919743178156,2.8114878268710592,6.44599303135732e-05,0.0632020905923345,0.1671678832116788,2.983999999999999,3.409900990099009,0.9454778156996573,1.6714334470989742,0.6410530973451327,0.5127476280834916,0.1506477272727273,1.0194616977225668,-0.0131,0.0137,0.06136,0.83,22.04,22.33255649001925,21.742132780901645,buy,2.8365508365508365,3.319277108433735,8.579727504117377,15.971014492753623,25.333333333333332,3.3546423135464227,1.849156
MMT,MFS Multimarket Income Trust,Financial,Closed-End Fund - Debt,USA,348.99,7.77,6.64,2.5688461538461556,14.73,0.99,1.02,6.57,0.08960000000000001,0.0,0.0,0.14300000000000002,0.0,0.12528081936685279,0.09055469613259662,0.052000000000000005,-0.153,-0.081,61.33,38.671118210862616,0.07030573979591835,0.04401830065359476,0.19760000000000003,0.06980221465076664,0.026049919743178156,0.18,6.44599303135732e-05,0.0632020905923345,0.1671678832116788,2.983999999999999,3.409900990099009,0.9454778156996573,1.6714334470989742,0.6410530973451327,0.5127476280834916,0.1506477272727273,1.0194616977225668,-0.029900000000000003,-0.006,0.14695,0.95,5.69,5.865374703638801,5.724346076458753,buy,0.7323037323037324,0.8569277108433736,2.2150022458451852,0.3862864901561439,5.747474747474748,0.8660578386605784,0.509824
OIA,Invesco Municipal Income Opportunities Trust,Financial,Closed-End Fund - Debt,USA,347.62,6.86,6.64,2.5688461538461556,14.79,0.91,1.02,6.57,0.059538709677419345,0.0,1.07,0.14300000000000002,0.0,0.12528081936685279,0.09055469613259662,0.052000000000000005,3.708,0.023,47.55,38.671118210862616,0.07030573979591835,0.04401830065359476,0.08539999999999999,0.06980221465076664,0.026049919743178156,1.18,6.44599303135732e-05,0.0632020905923345,0.1671678832116788,2.983999999999999,3.409900990099009,0.9454778156996573,1.6714334470989742,0.6410530973451327,0.5127476280834916,0.1506477272727273,1.0194616977225668,-0.0143,-0.002,0.0819,0.8,7.31,7.416049507963883,7.324649298597194,buy,1.065597667638484,1.1009036144578312,2.845635574187751,0.4942528735632184,8.032967032967033,1.1126331811263317,0.4352279677419354
UCL,uCloudlink Group Inc.,Communication Services,Telecom Services,Hong Kong,347.41,23.88,61.21,3.951785714285714,2.08,0.62,10.07,2.81,0.059013793103448293,0.0,-0.71,1.082,1.0859999999999999,0.03345271317829458,0.16126162790697668,-0.019,0.715,0.35600000000000004,28.43,0.26,0.13771910828025488,0.09149044585987264,0.49411812500000013,0.09623355704697989,0.0006,0.03,-0.21375333333333335,-0.020328767123287718,0.209,1.8,1.6,0.0,0.33,0.387,-0.06471739130434777,-0.11595652173913047,1.2832231404958678,-0.0892,-0.1425,0.00535,0.04,12.22,13.41677646025472,14.25072886297376,sell,0.5117252931323284,0.19964058160431303,3.0922729326705833,5.875,19.70967741935484,4.3487544483985765,0.7211485517241382
MRUS,Merus N.V.,Healthcare,Biotechnology,Netherlands,347.02,3.28,18.29,37.12883333333331,12.18,3.57,1.76,17.03,0.018787500000000002,0.0,-2.59,-0.7929999999999999,-0.013000000000000001,-0.132,0.17093309859154923,0.8859999999999999,-0.083,-0.047,29.03,25.43,0.004,0.03493337515683809,0.784,0.0315,0.008199999999999999,3.32,-0.5352496662216284,-0.6394220689655171,-0.44799999999999995,5.5,5.5,0.0,0.0,0.5297944862155385,-0.15852000000000005,-0.1719638989169675,0.56,-0.0102,-0.1501,0.06292,0.67,12.31,12.436855930491008,14.484056947876221,sell,3.753048780487805,0.6730453799890651,0.331548257643431,1.010673234811166,3.4481792717086837,0.7228420434527305,0.23127412500000002
PMF,PIMCO Municipal Income Fund,Financial,Closed-End Fund - Debt,USA,345.85,52.81,6.64,2.5688461538461556,13.35,1.05,1.02,6.57,0.0487,0.0,0.25,0.14300000000000002,0.0,0.12528081936685279,0.09055469613259662,0.052000000000000005,-0.153,-0.107,25.89,38.671118210862616,0.07030573979591835,0.04401830065359476,0.1206,0.06980221465076664,0.026049919743178156,0.27,6.44599303135732e-05,0.0632020905923345,0.1671678832116788,2.983999999999999,3.409900990099009,0.9454778156996573,1.6714334470989742,0.6410530973451327,0.5127476280834916,0.1506477272727273,1.0194616977225668,-0.0176,-0.021400000000000002,0.053630000000000004,0.67,13.36,13.599348534201953,13.652156141426527,sell,0.2529823896989206,2.0120481927710845,5.2007785596646166,1.000749063670412,12.723809523809523,2.0334855403348553,0.650632
IPLDP,Interstate Power and Light Company,Utilities,Utilities - Regulated Electric,USA,344.59,1.05,13.95,4.801612903225806,0.17,0.1,1.69,5.31,0.049100000000000005,0.039,24.55,0.078,0.3636,0.09,0.10587105263157894,0.025,0.32899999999999996,-0.021,13.37,13.37,0.089025,0.013902127659574465,0.35200000000000004,-0.0344,0.026326530612244894,4.724,0.035,0.098,0.059000000000000004,1.0,0.8,0.96,0.96,0.95,0.215,0.161,0.1,0.0095,0.0239,0.00928,0.65,25.87,25.62654779593858,25.266139271413223,buy,24.63809523809524,1.8544802867383514,5.387772925764193,152.17647058823528,258.7,4.8719397363465164,1.2702170000000002
FUSE,Fusion Acquisition Corp.,Financial,Shell Companies,USA,343.0,7.77,6.64,2.5688461538461556,1.38,0.87,1.02,6.57,0.059538709677419345,0.0,-0.17,0.14300000000000002,0.0,0.12528081936685279,0.09055469613259662,0.052000000000000005,-0.153,0.0,35.0,38.671118210862616,0.07030573979591835,0.04401830065359476,0.40614899635036406,0.06980221465076664,0.026049919743178156,0.17,6.44599303135732e-05,0.0632020905923345,0.1671678832116788,2.983999999999999,3.409900990099009,0.9454778156996573,1.6714334470989742,0.6410530973451327,0.5127476280834916,0.1506477272727273,1.0194616977225668,0.0011,0.0011,0.22452,5.96,9.8,9.789231844970532,9.789231844970532,neutral,1.2612612612612615,1.4759036144578315,3.814942356640213,7.10144927536232,11.264367816091955,1.4916286149162863,0.5834793548387096
CEPU,Central Puerto S.A.,Utilities,Utilities - Regulated Electric,Argentina,339.14,0.48,2.07,4.801612903225806,2.38,0.39,4.56,5.31,0.03895128205128205,0.0,4.64,-0.5,0.77,0.08602083333333332,0.10587105263157894,0.027999999999999997,-0.501,-0.135,151.4,92.92,0.089025,0.013902127659574465,0.0604,-0.002635416666666668,0.0064,4.39,0.007304347826086962,0.09036956521739133,0.04436170212765957,1.3673913043478263,1.22,1.2006521739130434,1.3250000000000002,0.5560769230769229,0.18155555555555553,0.07362222222222223,0.49979166666666663,-0.1072,-0.2403,0.13523,0.66,2.24,2.5089605734767026,2.948532315387653,sell,4.666666666666667,1.0821256038647344,0.46650990930466923,0.9411764705882354,5.743589743589744,0.42184557438794734,0.0872508717948718
MEN,"BlackRock MuniEnhanced Fund, Inc.",Financial,Closed-End Fund - Debt,USA,335.1,7.77,6.64,2.5688461538461556,14.56,1.02,1.02,6.57,0.0461,0.0,-0.21,0.14300000000000002,0.0,0.12528081936685279,0.09055469613259662,0.052000000000000005,-0.153,-0.061,29.68,38.671118210862616,0.07030573979591835,0.04401830065359476,0.1664,0.06980221465076664,0.026049919743178156,0.63,6.44599303135732e-05,0.0632020905923345,0.1671678832116788,2.983999999999999,3.409900990099009,0.9454778156996573,1.6714334470989742,0.6410530973451327,0.5127476280834916,0.1506477272727273,1.0194616977225668,-0.0187,0.0217,0.06114,0.58,11.29,11.505146234586773,11.050210433591072,buy,1.453024453024453,1.7003012048192772,4.394969306782449,0.7754120879120878,11.068627450980392,1.7184170471841702,0.520469
PCQ,PIMCO California Municipal Income Fund,Financial,Closed-End Fund - Debt,USA,334.67,29.74,6.64,2.5688461538461556,17.38,1.29,1.02,6.57,0.043899999999999995,0.0,0.6,0.14300000000000002,0.0,0.12528081936685279,0.09055469613259662,0.052000000000000005,-0.9670000000000001,-0.124,18.85,38.671118210862616,0.07030573979591835,0.04401830065359476,0.050300000000000004,0.06980221465076664,0.026049919743178156,1.97,6.44599303135732e-05,0.0632020905923345,0.1671678832116788,2.983999999999999,3.409900990099009,0.9454778156996573,1.6714334470989742,0.6410530973451327,0.5127476280834916,0.1506477272727273,1.0194616977225668,0.0129,0.0337,0.02218,1.44,17.75,17.523941159048277,17.1713263035697,buy,0.5968392737054472,2.6731927710843375,6.909717023506508,1.021288837744534,13.75968992248062,2.7016742770167426,0.779225
JRI,Nuveen Real Asset Income and Growth Fund,Financial,Closed-End Fund - Equity,USA,334.57,7.77,6.64,2.5688461538461556,1.38,0.87,1.02,6.57,0.09519999999999999,0.0,-0.17,0.14300000000000002,0.0,0.12528081936685279,0.09055469613259662,0.052000000000000005,-0.153,0.0,27.47,38.671118210862616,0.07030573979591835,0.04401830065359476,0.2234,0.06980221465076664,0.026049919743178156,0.09,6.44599303135732e-05,0.0632020905923345,0.1671678832116788,2.983999999999999,3.409900990099009,0.9454778156996573,1.6714334470989742,0.6410530973451327,0.5127476280834916,0.1506477272727273,1.0194616977225668,-0.0040999999999999995,-0.0925,0.09874,0.85,12.18,12.230143588713727,13.421487603305785,sell,1.5675675675675675,1.8343373493975903,4.741428357538551,8.82608695652174,14.0,1.8538812785388126,1.159536
RMM,Rivernorth Managed Duration Municipal Income Fund Inc.,Financial,Asset Management,USA,332.22,7.77,6.64,2.5688461538461556,1.38,0.87,1.02,6.57,0.059538709677419345,0.0,-0.17,0.14300000000000002,0.0,0.12528081936685279,0.09055469613259662,0.052000000000000005,-0.153,0.0,19.74,38.671118210862616,0.07030573979591835,0.04401830065359476,0.0492,0.06980221465076664,0.026049919743178156,0.05,6.44599303135732e-05,0.0632020905923345,0.1671678832116788,2.983999999999999,3.409900990099009,0.9454778156996573,1.6714334470989742,0.6410530973451327,0.5127476280834916,0.1506477272727273,1.0194616977225668,-0.0219,-0.0643,0.07313,1.37,16.83,17.20682956752888,17.986534145559474,sell,2.166023166023166,2.5346385542168672,6.5515795777811,12.195652173913043,19.344827586206893,2.561643835616438,1.0020364838709674
WIMI,WiMi Hologram Cloud Inc.,Communication Services,Advertising Agencies,China,330.04,20.82,31.47,3.951785714285714,7.05,0.62,17.46,15.64,0.059013793103448293,0.0,0.26,0.146,0.8889,0.03345271317829458,0.16126162790697668,-0.019,-0.726,0.068,61.69,12.48,0.13771910828025488,0.09149044585987264,0.002,2.3007,0.025099999999999997,0.06,-0.21375333333333335,-0.020328767123287718,0.215,1.5,1.5,0.04,0.21,0.542,0.354,0.32,1.2832231404958678,-0.2825,-0.1542,5.517600000000001,0.33,5.35,7.456445993031358,6.325372428470087,buy,0.25696445725264166,0.17000317762948838,1.3538183461364663,0.7588652482269503,8.629032258064516,0.3420716112531969,0.31572379310344834
